day_type,time_per_hour,code_x,Distance_x,TOTAL_VOLUME,station_id,Direction,StopSequence
WEEKDAY,23,92121,0.5,624,S113,2,47
WEEKDAY,23,92131,0.4,400,S113,2,48
WEEKDAY,23,92141,0.2,250,S113,2,49
WEEKDAY,23,92151,0.3,349,S113,2,50
WEEKDAY,23,93051,0.4,139,S113,2,51
WEEKDAY,23,93061,0.4,502,S113,2,52
WEEKDAY,23,93071,0.4,337,S212,2,53
WEEKDAY,23,93081,0.3,232,S212,2,54
WEEKDAY,23,93091,0.4,214,S212,2,55
WEEKDAY,23,94011,0.4,310,S212,2,56
WEEKDAY,23,94021,0.3,183,S212,2,57
WEEKDAY,23,94031,0.4,742,S212,2,58
WEEKDAY,23,94041,0.4,201,S212,2,59
WEEKDAY,23,94051,0.5,522,S212,2,60
WEEKDAY,23,94061,0.5,110,S207,2,61
WEEKDAY,23,94071,0.4,33,S207,2,62
WEEKDAY,23,85021,0.4,126,S207,2,63
WEEKDAY,23,85031,0.2,61,S207,2,64
WEEKDAY,23,85041,0.4,45,S207,2,65
WEEKDAY,23,85051,0.3,114,S207,2,66
WEEKDAY,23,85061,0.2,522,S84,2,67
WEEKDAY,23,85081,0.3,129,S84,2,68
WEEKDAY,23,85071,0.4,113,S84,2,69
WEEKDAY,23,96101,0.4,236,S84,2,70
WEEKDAY,23,96281,1.3,245,S84,2,71
WEEKDAY,23,76061,0.5,2081,S84,2,72
WEEKDAY,23,76051,0.6,900,S84,2,73
WEEKDAY,0,75009,0.6,4451,S84,1,1
WEEKDAY,0,76059,0.5,160,S84,1,2
WEEKDAY,0,76069,1.2,258,S84,1,3
WEEKDAY,0,96289,0.4,40,S84,1,4
WEEKDAY,0,96109,0.6,32,S84,1,5
WEEKDAY,0,85079,0.2,19,S84,1,6
WEEKDAY,0,85089,0.3,4,S84,1,7
WEEKDAY,0,85069,0.3,70,S84,1,8
WEEKDAY,0,85059,0.4,14,S207,1,9
WEEKDAY,0,85049,0.3,28,S207,1,10
WEEKDAY,0,85039,0.2,27,S207,1,11
WEEKDAY,0,85029,0.2,19,S207,1,12
WEEKDAY,0,85019,0.3,58,S207,1,13
WEEKDAY,0,94079,0.6,7,S207,1,14
WEEKDAY,0,94069,0.3,3,S207,1,15
WEEKDAY,0,94059,0.4,12,S212,1,16
WEEKDAY,0,94049,0.2,1,S212,1,17
WEEKDAY,0,94089,0.3,4,S212,1,18
WEEKDAY,0,94039,0.4,15,S212,1,19
WEEKDAY,0,94029,0.2,2,S212,1,20
WEEKDAY,0,94019,0.4,3,S212,1,21
WEEKDAY,0,93099,0.5,8,S212,1,22
WEEKDAY,0,93089,0.3,9,S212,1,23
WEEKDAY,0,93079,0.3,29,S212,1,24
WEEKDAY,0,93069,0.4,17,S113,1,25
WEEKDAY,0,93059,0.3,11,S113,1,26
WEEKDAY,0,92159,0.3,20,S113,1,27
WEEKDAY,0,92149,0.3,9,S113,1,28
WEEKDAY,0,92139,0.5,28,S113,1,29
WEEKDAY,0,92129,0.5,34,S113,1,30
WEEKDAY,0,92119,0.2,84,S113,1,31
WEEKDAY,0,92109,0.3,3,S113,1,32
WEEKDAY,0,92099,0.5,29,S78,1,33
WEEKDAY,0,92161,0.4,27,S78,1,34
WEEKDAY,0,82071,0.8,42,S78,1,35
WEEKDAY,0,81199,0.3,6,S78,1,36
WEEKDAY,0,81189,0.5,31,S78,1,37
WEEKDAY,0,81179,0.6,45,S78,1,38
WEEKDAY,0,80141,0.7,37,S214,1,39
WEEKDAY,0,80219,1.4,11,S119,1,40
WEEKDAY,0,80169,0.7,31,S119,1,41
WEEKDAY,0,80159,0.5,64,S119,1,42
WEEKDAY,0,5649,0.3,78,S222,1,48
WEEKDAY,0,14061,0.5,11,S222,1,49
WEEKDAY,0,14071,0.4,4,S222,1,50
WEEKDAY,0,14081,0.4,6,S222,1,51
WEEKDAY,0,14101,0.8,25,S60,1,52
WEEKDAY,0,14141,0.3,755,S60,1,53
WEEKDAY,0,14121,0.4,183,S226,1,54
WEEKDAY,0,14131,0.5,68,S226,1,55
WEEKDAY,0,14151,0.4,107,S226,1,56
WEEKDAY,0,14161,0.4,207,S226,1,57
WEEKDAY,0,14171,0.7,15,S226,1,58
WEEKDAY,0,15141,0.3,27,S226,1,59
WEEKDAY,0,15151,0.2,24,S226,1,60
WEEKDAY,0,15161,0.5,17,S226,1,61
WEEKDAY,0,15191,0.3,52,S226,1,62
WEEKDAY,0,15201,0.6,27,S226,1,63
WEEKDAY,0,15221,0.3,110,S71,1,64
WEEKDAY,0,16201,0.3,28,S71,1,65
WEEKDAY,0,16011,0.5,238,S71,1,66
WEEKDAY,0,16021,0.3,22,S71,1,67
WEEKDAY,0,16031,0.2,73,S71,1,68
WEEKDAY,0,16041,0.3,66,S71,1,69
WEEKDAY,0,16051,0.2,24,S203,1,70
WEEKDAY,0,16061,0.2,125,S203,1,71
WEEKDAY,0,16071,0.3,47,S203,1,72
WEEKDAY,0,16081,0.5,151,S203,1,73
WEEKDAY,0,16009,0.4,211,S203,2,1
WEEKDAY,0,16089,0.3,296,S203,2,2
WEEKDAY,0,16079,0.3,16,S203,2,3
WEEKDAY,0,16069,0.3,86,S203,2,4
WEEKDAY,0,16059,0.2,17,S203,2,5
WEEKDAY,0,16049,0.2,87,S71,2,6
WEEKDAY,0,16039,0.3,59,S71,2,7
WEEKDAY,0,16029,0.5,11,S71,2,8
WEEKDAY,0,16019,0.2,71,S71,2,9
WEEKDAY,0,16209,0.3,24,S71,2,10
WEEKDAY,0,15229,0.2,98,S71,2,11
WEEKDAY,0,15219,0.4,40,S71,2,12
WEEKDAY,0,15209,0.3,15,S226,2,13
WEEKDAY,0,15199,0.5,29,S226,2,14
WEEKDAY,0,15169,0.2,38,S226,2,15
WEEKDAY,0,15159,0.3,33,S226,2,16
WEEKDAY,0,15149,0.4,16,S226,2,17
WEEKDAY,0,14189,0.3,58,S226,2,18
WEEKDAY,0,14179,0.4,29,S226,2,19
WEEKDAY,0,14169,0.5,142,S226,2,20
WEEKDAY,0,14159,0.4,70,S226,2,21
WEEKDAY,0,14139,0.5,28,S226,2,22
WEEKDAY,0,14129,0.3,256,S60,2,23
WEEKDAY,0,14119,0.7,307,S60,2,24
WEEKDAY,0,14109,0.4,9,S60,2,25
WEEKDAY,0,14089,0.8,4,S222,2,26
WEEKDAY,0,14069,0.6,6,S222,2,27
WEEKDAY,0,5641,0.4,87,S222,2,28
WEEKDAY,0,80151,0.7,105,S119,2,35
WEEKDAY,0,80161,1.6,95,S119,2,36
WEEKDAY,0,80211,0.6,58,S119,2,37
WEEKDAY,0,80149,0.6,126,S214,2,38
WEEKDAY,0,81171,0.5,221,S78,2,39
WEEKDAY,0,81181,0.4,244,S78,2,40
WEEKDAY,0,81191,0.5,39,S78,2,41
WEEKDAY,0,82079,0.5,205,S78,2,42
WEEKDAY,0,92169,0.5,86,S78,2,43
WEEKDAY,0,92091,0.3,54,S78,2,44
WEEKDAY,0,92101,0.2,99,S113,2,45
WEEKDAY,0,92111,0.5,181,S113,2,46
WEEKDAY,0,92121,0.5,225,S113,2,47
WEEKDAY,0,92131,0.4,159,S113,2,48
WEEKDAY,0,92141,0.2,87,S113,2,49
WEEKDAY,0,92151,0.3,116,S113,2,50
WEEKDAY,0,93051,0.4,52,S113,2,51
WEEKDAY,0,93061,0.4,142,S113,2,52
WEEKDAY,0,93071,0.4,108,S212,2,53
WEEKDAY,0,93081,0.3,71,S212,2,54
WEEKDAY,0,93091,0.4,91,S212,2,55
WEEKDAY,0,94011,0.4,114,S212,2,56
WEEKDAY,0,94021,0.3,62,S212,2,57
WEEKDAY,0,94031,0.4,222,S212,2,58
WEEKDAY,0,94041,0.4,72,S212,2,59
WEEKDAY,0,94051,0.5,149,S212,2,60
WEEKDAY,0,94061,0.5,50,S207,2,61
WEEKDAY,0,94071,0.4,15,S207,2,62
WEEKDAY,0,85021,0.4,42,S207,2,63
WEEKDAY,0,85031,0.2,22,S207,2,64
WEEKDAY,0,85041,0.4,10,S207,2,65
WEEKDAY,0,85051,0.3,44,S207,2,66
WEEKDAY,0,85061,0.2,151,S84,2,67
WEEKDAY,0,85081,0.3,76,S84,2,68
WEEKDAY,0,85071,0.4,28,S84,2,69
WEEKDAY,0,96101,0.4,25,S84,2,70
WEEKDAY,0,96281,1.3,52,S84,2,71
WEEKDAY,0,76061,0.5,817,S84,2,72
WEEKDAY,0,76051,0.6,395,S84,2,73
WEEKDAY,6,75009,0.6,51499,S84,1,1
WEEKDAY,6,76059,0.5,2419,S84,1,2
WEEKDAY,6,76069,1.2,6137,S84,1,3
WEEKDAY,6,96289,0.4,6255,S84,1,4
WEEKDAY,6,96109,0.6,1308,S84,1,5
WEEKDAY,6,85079,0.2,433,S84,1,6
WEEKDAY,6,85089,0.3,394,S84,1,7
WEEKDAY,6,85069,0.3,907,S84,1,8
WEEKDAY,6,85059,0.4,143,S207,1,9
WEEKDAY,6,85049,0.3,1148,S207,1,10
WEEKDAY,6,85039,0.2,73,S207,1,11
WEEKDAY,6,85029,0.2,157,S207,1,12
WEEKDAY,6,85019,0.3,411,S207,1,13
WEEKDAY,6,94079,0.6,73,S207,1,14
WEEKDAY,6,94069,0.3,298,S207,1,15
WEEKDAY,6,94059,0.4,894,S212,1,16
WEEKDAY,6,94049,0.2,262,S212,1,17
WEEKDAY,6,94089,0.3,303,S212,1,18
WEEKDAY,6,94039,0.4,1634,S212,1,19
WEEKDAY,6,94029,0.2,597,S212,1,20
WEEKDAY,6,94019,0.4,733,S212,1,21
WEEKDAY,6,93099,0.5,279,S212,1,22
WEEKDAY,6,93089,0.3,595,S212,1,23
WEEKDAY,6,93079,0.3,598,S212,1,24
WEEKDAY,6,93069,0.4,545,S113,1,25
WEEKDAY,6,93059,0.3,325,S113,1,26
WEEKDAY,6,92159,0.3,1110,S113,1,27
WEEKDAY,6,92149,0.3,629,S113,1,28
WEEKDAY,6,92139,0.5,504,S113,1,29
WEEKDAY,6,92129,0.5,718,S113,1,30
WEEKDAY,6,92119,0.2,739,S113,1,31
WEEKDAY,6,92109,0.3,170,S113,1,32
WEEKDAY,6,92099,0.5,938,S78,1,33
WEEKDAY,6,92161,0.4,631,S78,1,34
WEEKDAY,6,82071,0.8,1165,S78,1,35
WEEKDAY,6,81199,0.3,506,S78,1,36
WEEKDAY,6,81189,0.5,3675,S78,1,37
WEEKDAY,6,81179,0.6,1107,S78,1,38
WEEKDAY,6,80141,0.7,730,S214,1,39
WEEKDAY,6,80219,1.4,95,S119,1,40
WEEKDAY,6,80169,0.7,508,S119,1,41
WEEKDAY,6,80159,0.5,483,S119,1,42
WEEKDAY,6,5649,0.3,856,S222,1,48
WEEKDAY,6,14061,0.5,101,S222,1,49
WEEKDAY,6,14071,0.4,37,S222,1,50
WEEKDAY,6,14081,0.4,10,S222,1,51
WEEKDAY,6,14101,0.8,78,S60,1,52
WEEKDAY,6,14141,0.3,3098,S60,1,53
WEEKDAY,6,14121,0.4,1401,S226,1,54
WEEKDAY,6,14131,0.5,607,S226,1,55
WEEKDAY,6,14151,0.4,518,S226,1,56
WEEKDAY,6,14161,0.4,3602,S226,1,57
WEEKDAY,6,14171,0.7,458,S226,1,58
WEEKDAY,6,15141,0.3,314,S226,1,59
WEEKDAY,6,15151,0.2,725,S226,1,60
WEEKDAY,6,15161,0.5,1251,S226,1,61
WEEKDAY,6,15191,0.3,2376,S226,1,62
WEEKDAY,6,15201,0.6,74,S226,1,63
WEEKDAY,6,15221,0.3,597,S71,1,64
WEEKDAY,6,16201,0.3,166,S71,1,65
WEEKDAY,6,16011,0.5,1154,S71,1,66
WEEKDAY,6,16021,0.3,202,S71,1,67
WEEKDAY,6,16031,0.2,355,S71,1,68
WEEKDAY,6,16041,0.3,242,S71,1,69
WEEKDAY,6,16051,0.2,222,S203,1,70
WEEKDAY,6,16061,0.2,184,S203,1,71
WEEKDAY,6,16071,0.3,137,S203,1,72
WEEKDAY,6,16081,0.5,234,S203,1,73
WEEKDAY,6,16009,0.4,595,S203,2,1
WEEKDAY,6,16089,0.3,569,S203,2,2
WEEKDAY,6,16079,0.3,193,S203,2,3
WEEKDAY,6,16069,0.3,797,S203,2,4
WEEKDAY,6,16059,0.2,314,S203,2,5
WEEKDAY,6,16049,0.2,570,S71,2,6
WEEKDAY,6,16039,0.3,186,S71,2,7
WEEKDAY,6,16029,0.5,59,S71,2,8
WEEKDAY,6,16019,0.2,2996,S71,2,9
WEEKDAY,6,16209,0.3,102,S71,2,10
WEEKDAY,6,15229,0.2,559,S71,2,11
WEEKDAY,6,15219,0.4,253,S71,2,12
WEEKDAY,6,15209,0.3,841,S226,2,13
WEEKDAY,6,15199,0.5,899,S226,2,14
WEEKDAY,6,15169,0.2,1287,S226,2,15
WEEKDAY,6,15159,0.3,1001,S226,2,16
WEEKDAY,6,15149,0.4,353,S226,2,17
WEEKDAY,6,14189,0.3,114,S226,2,18
WEEKDAY,6,14179,0.4,254,S226,2,19
WEEKDAY,6,14169,0.5,2487,S226,2,20
WEEKDAY,6,14159,0.4,895,S226,2,21
WEEKDAY,6,14139,0.5,2170,S226,2,22
WEEKDAY,6,14129,0.3,5274,S60,2,23
WEEKDAY,6,14119,0.7,869,S60,2,24
WEEKDAY,6,14109,0.4,113,S60,2,25
WEEKDAY,6,14089,0.8,9,S222,2,26
WEEKDAY,6,14069,0.6,148,S222,2,27
WEEKDAY,6,5641,0.4,501,S222,2,28
WEEKDAY,6,80151,0.7,147,S119,2,35
WEEKDAY,6,80161,1.6,240,S119,2,36
WEEKDAY,6,80211,0.6,50,S119,2,37
WEEKDAY,6,80149,0.6,653,S214,2,38
WEEKDAY,6,81171,0.5,1803,S78,2,39
WEEKDAY,6,81181,0.4,3997,S78,2,40
WEEKDAY,6,81191,0.5,70,S78,2,41
WEEKDAY,6,82079,0.5,3117,S78,2,42
WEEKDAY,6,92169,0.5,528,S78,2,43
WEEKDAY,6,92091,0.3,259,S78,2,44
WEEKDAY,6,92101,0.2,757,S113,2,45
WEEKDAY,6,92111,0.5,511,S113,2,46
WEEKDAY,6,92121,0.5,734,S113,2,47
WEEKDAY,6,92131,0.4,366,S113,2,48
WEEKDAY,6,92141,0.2,446,S113,2,49
WEEKDAY,6,92151,0.3,310,S113,2,50
WEEKDAY,6,93051,0.4,307,S113,2,51
WEEKDAY,6,93061,0.4,409,S113,2,52
WEEKDAY,6,93071,0.4,499,S212,2,53
WEEKDAY,6,93081,0.3,370,S212,2,54
WEEKDAY,6,93091,0.4,213,S212,2,55
WEEKDAY,6,94011,0.4,172,S212,2,56
WEEKDAY,6,94021,0.3,134,S212,2,57
WEEKDAY,6,94031,0.4,440,S212,2,58
WEEKDAY,6,94041,0.4,166,S212,2,59
WEEKDAY,6,94051,0.5,815,S212,2,60
WEEKDAY,6,94061,0.5,202,S207,2,61
WEEKDAY,6,94071,0.4,77,S207,2,62
WEEKDAY,6,85021,0.4,1072,S207,2,63
WEEKDAY,6,85031,0.2,341,S207,2,64
WEEKDAY,6,85041,0.4,333,S207,2,65
WEEKDAY,6,85051,0.3,134,S207,2,66
WEEKDAY,6,85061,0.2,290,S84,2,67
WEEKDAY,6,85081,0.3,97,S84,2,68
WEEKDAY,6,85071,0.4,704,S84,2,69
WEEKDAY,6,96101,0.4,638,S84,2,70
WEEKDAY,6,96281,1.3,1256,S84,2,71
WEEKDAY,6,76061,0.5,2309,S84,2,72
WEEKDAY,6,76051,0.6,1228,S84,2,73
WEEKDAY,7,75009,0.6,89953,S84,1,1
WEEKDAY,7,76059,0.5,3690,S84,1,2
WEEKDAY,7,76069,1.2,8739,S84,1,3
WEEKDAY,7,96289,0.4,11669,S84,1,4
WEEKDAY,7,96109,0.6,3606,S84,1,5
WEEKDAY,7,85079,0.2,1604,S84,1,6
WEEKDAY,7,85089,0.3,493,S84,1,7
WEEKDAY,7,85069,0.3,1182,S84,1,8
WEEKDAY,7,85059,0.4,271,S207,1,9
WEEKDAY,7,85049,0.3,7511,S207,1,10
WEEKDAY,7,85039,0.2,462,S207,1,11
WEEKDAY,7,85029,0.2,284,S207,1,12
WEEKDAY,7,85019,0.3,554,S207,1,13
WEEKDAY,7,94079,0.6,296,S207,1,14
WEEKDAY,7,94069,0.3,288,S207,1,15
WEEKDAY,7,94059,0.4,3906,S212,1,16
WEEKDAY,7,94049,0.2,650,S212,1,17
WEEKDAY,7,94089,0.3,580,S212,1,18
WEEKDAY,7,94039,0.4,3189,S212,1,19
WEEKDAY,7,94029,0.2,935,S212,1,20
WEEKDAY,7,94019,0.4,1265,S212,1,21
WEEKDAY,7,93099,0.5,646,S212,1,22
WEEKDAY,7,93089,0.3,1480,S212,1,23
WEEKDAY,7,93079,0.3,1444,S212,1,24
WEEKDAY,7,93069,0.4,1247,S113,1,25
WEEKDAY,7,93059,0.3,818,S113,1,26
WEEKDAY,7,92159,0.3,3247,S113,1,27
WEEKDAY,7,92149,0.3,1846,S113,1,28
WEEKDAY,7,92139,0.5,1274,S113,1,29
WEEKDAY,7,92129,0.5,1867,S113,1,30
WEEKDAY,7,92119,0.2,1979,S113,1,31
WEEKDAY,7,92109,0.3,563,S113,1,32
WEEKDAY,7,92099,0.5,2783,S78,1,33
WEEKDAY,7,92161,0.4,1279,S78,1,34
WEEKDAY,7,82071,0.8,2557,S78,1,35
WEEKDAY,7,81199,0.3,965,S78,1,36
WEEKDAY,7,81189,0.5,8231,S78,1,37
WEEKDAY,7,81179,0.6,1723,S78,1,38
WEEKDAY,7,80141,0.7,1772,S214,1,39
WEEKDAY,7,80219,1.4,166,S119,1,40
WEEKDAY,7,80169,0.7,1016,S119,1,41
WEEKDAY,7,80159,0.5,1281,S119,1,42
WEEKDAY,7,5649,0.3,1338,S222,1,48
WEEKDAY,7,14061,0.5,661,S222,1,49
WEEKDAY,7,14071,0.4,138,S222,1,50
WEEKDAY,7,14081,0.4,43,S222,1,51
WEEKDAY,7,14101,0.8,203,S60,1,52
WEEKDAY,7,14141,0.3,9832,S60,1,53
WEEKDAY,7,14121,0.4,2400,S226,1,54
WEEKDAY,7,14131,0.5,2018,S226,1,55
WEEKDAY,7,14151,0.4,1540,S226,1,56
WEEKDAY,7,14161,0.4,5016,S226,1,57
WEEKDAY,7,14171,0.7,402,S226,1,58
WEEKDAY,7,15141,0.3,1146,S226,1,59
WEEKDAY,7,15151,0.2,1595,S226,1,60
WEEKDAY,7,15161,0.5,2182,S226,1,61
WEEKDAY,7,15191,0.3,2907,S226,1,62
WEEKDAY,7,15201,0.6,84,S226,1,63
WEEKDAY,7,15221,0.3,1032,S71,1,64
WEEKDAY,7,16201,0.3,205,S71,1,65
WEEKDAY,7,16011,0.5,3105,S71,1,66
WEEKDAY,7,16021,0.3,245,S71,1,67
WEEKDAY,7,16031,0.2,1170,S71,1,68
WEEKDAY,7,16041,0.3,403,S71,1,69
WEEKDAY,7,16051,0.2,187,S203,1,70
WEEKDAY,7,16061,0.2,534,S203,1,71
WEEKDAY,7,16071,0.3,315,S203,1,72
WEEKDAY,7,16081,0.5,413,S203,1,73
WEEKDAY,7,16009,0.4,1293,S203,2,1
WEEKDAY,7,16089,0.3,845,S203,2,2
WEEKDAY,7,16079,0.3,303,S203,2,3
WEEKDAY,7,16069,0.3,1043,S203,2,4
WEEKDAY,7,16059,0.2,446,S203,2,5
WEEKDAY,7,16049,0.2,1056,S71,2,6
WEEKDAY,7,16039,0.3,255,S71,2,7
WEEKDAY,7,16029,0.5,175,S71,2,8
WEEKDAY,7,16019,0.2,3684,S71,2,9
WEEKDAY,7,16209,0.3,213,S71,2,10
WEEKDAY,7,15229,0.2,1160,S71,2,11
WEEKDAY,7,15219,0.4,598,S71,2,12
WEEKDAY,7,15209,0.3,838,S226,2,13
WEEKDAY,7,15199,0.5,1562,S226,2,14
WEEKDAY,7,15169,0.2,1982,S226,2,15
WEEKDAY,7,15159,0.3,1316,S226,2,16
WEEKDAY,7,15149,0.4,634,S226,2,17
WEEKDAY,7,14189,0.3,322,S226,2,18
WEEKDAY,7,14179,0.4,578,S226,2,19
WEEKDAY,7,14169,0.5,4675,S226,2,20
WEEKDAY,7,14159,0.4,1762,S226,2,21
WEEKDAY,7,14139,0.5,1392,S226,2,22
WEEKDAY,7,14129,0.3,6342,S60,2,23
WEEKDAY,7,14119,0.7,2578,S60,2,24
WEEKDAY,7,14109,0.4,368,S60,2,25
WEEKDAY,7,14089,0.8,22,S222,2,26
WEEKDAY,7,14069,0.6,382,S222,2,27
WEEKDAY,7,5641,0.4,987,S222,2,28
WEEKDAY,7,80151,0.7,357,S119,2,35
WEEKDAY,7,80161,1.6,373,S119,2,36
WEEKDAY,7,80211,0.6,90,S119,2,37
WEEKDAY,7,80149,0.6,1622,S214,2,38
WEEKDAY,7,81171,0.5,2160,S78,2,39
WEEKDAY,7,81181,0.4,7656,S78,2,40
WEEKDAY,7,81191,0.5,399,S78,2,41
WEEKDAY,7,82079,0.5,5618,S78,2,42
WEEKDAY,7,92169,0.5,2090,S78,2,43
WEEKDAY,7,92091,0.3,343,S78,2,44
WEEKDAY,7,92101,0.2,2249,S113,2,45
WEEKDAY,7,92111,0.5,1116,S113,2,46
WEEKDAY,7,92121,0.5,831,S113,2,47
WEEKDAY,7,92131,0.4,614,S113,2,48
WEEKDAY,7,92141,0.2,674,S113,2,49
WEEKDAY,7,92151,0.3,1392,S113,2,50
WEEKDAY,7,93051,0.4,666,S113,2,51
WEEKDAY,7,93061,0.4,774,S113,2,52
WEEKDAY,7,93071,0.4,946,S212,2,53
WEEKDAY,7,93081,0.3,489,S212,2,54
WEEKDAY,7,93091,0.4,385,S212,2,55
WEEKDAY,7,94011,0.4,419,S212,2,56
WEEKDAY,7,94021,0.3,562,S212,2,57
WEEKDAY,7,94031,0.4,1697,S212,2,58
WEEKDAY,7,94041,0.4,554,S212,2,59
WEEKDAY,7,94051,0.5,8737,S212,2,60
WEEKDAY,7,94061,0.5,791,S207,2,61
WEEKDAY,7,94071,0.4,220,S207,2,62
WEEKDAY,7,85021,0.4,1660,S207,2,63
WEEKDAY,7,85031,0.2,576,S207,2,64
WEEKDAY,7,85041,0.4,2667,S207,2,65
WEEKDAY,7,85051,0.3,212,S207,2,66
WEEKDAY,7,85061,0.2,718,S84,2,67
WEEKDAY,7,85081,0.3,296,S84,2,68
WEEKDAY,7,85071,0.4,2549,S84,2,69
WEEKDAY,7,96101,0.4,1481,S84,2,70
WEEKDAY,7,96281,1.3,2138,S84,2,71
WEEKDAY,7,76061,0.5,4114,S84,2,72
WEEKDAY,7,76051,0.6,2989,S84,2,73
WEEKDAY,8,75009,0.6,90928,S84,1,1
WEEKDAY,8,76059,0.5,4020,S84,1,2
WEEKDAY,8,76069,1.2,8181,S84,1,3
WEEKDAY,8,96289,0.4,14412,S84,1,4
WEEKDAY,8,96109,0.6,4218,S84,1,5
WEEKDAY,8,85079,0.2,1540,S84,1,6
WEEKDAY,8,85089,0.3,557,S84,1,7
WEEKDAY,8,85069,0.3,1461,S84,1,8
WEEKDAY,8,85059,0.4,339,S207,1,9
WEEKDAY,8,85049,0.3,622,S207,1,10
WEEKDAY,8,85039,0.2,332,S207,1,11
WEEKDAY,8,85029,0.2,609,S207,1,12
WEEKDAY,8,85019,0.3,768,S207,1,13
WEEKDAY,8,94079,0.6,317,S207,1,14
WEEKDAY,8,94069,0.3,288,S207,1,15
WEEKDAY,8,94059,0.4,1635,S212,1,16
WEEKDAY,8,94049,0.2,650,S212,1,17
WEEKDAY,8,94089,0.3,627,S212,1,18
WEEKDAY,8,94039,0.4,4065,S212,1,19
WEEKDAY,8,94029,0.2,1217,S212,1,20
WEEKDAY,8,94019,0.4,1703,S212,1,21
WEEKDAY,8,93099,0.5,1072,S212,1,22
WEEKDAY,8,93089,0.3,1884,S212,1,23
WEEKDAY,8,93079,0.3,1340,S212,1,24
WEEKDAY,8,93069,0.4,1622,S113,1,25
WEEKDAY,8,93059,0.3,1095,S113,1,26
WEEKDAY,8,92159,0.3,1861,S113,1,27
WEEKDAY,8,92149,0.3,2818,S113,1,28
WEEKDAY,8,92139,0.5,1928,S113,1,29
WEEKDAY,8,92129,0.5,2870,S113,1,30
WEEKDAY,8,92119,0.2,3755,S113,1,31
WEEKDAY,8,92109,0.3,1174,S113,1,32
WEEKDAY,8,92099,0.5,4442,S78,1,33
WEEKDAY,8,92161,0.4,1538,S78,1,34
WEEKDAY,8,82071,0.8,3001,S78,1,35
WEEKDAY,8,81199,0.3,1918,S78,1,36
WEEKDAY,8,81189,0.5,7040,S78,1,37
WEEKDAY,8,81179,0.6,2544,S78,1,38
WEEKDAY,8,80141,0.7,3141,S214,1,39
WEEKDAY,8,80219,1.4,251,S119,1,40
WEEKDAY,8,80169,0.7,2611,S119,1,41
WEEKDAY,8,80159,0.5,4805,S119,1,42
WEEKDAY,8,5649,0.3,2445,S222,1,48
WEEKDAY,8,14061,0.5,965,S222,1,49
WEEKDAY,8,14071,0.4,329,S222,1,50
WEEKDAY,8,14081,0.4,14,S222,1,51
WEEKDAY,8,14101,0.8,49,S60,1,52
WEEKDAY,8,14141,0.3,20855,S60,1,53
WEEKDAY,8,14121,0.4,5290,S226,1,54
WEEKDAY,8,14131,0.5,1757,S226,1,55
WEEKDAY,8,14151,0.4,1157,S226,1,56
WEEKDAY,8,14161,0.4,6460,S226,1,57
WEEKDAY,8,14171,0.7,761,S226,1,58
WEEKDAY,8,15141,0.3,2345,S226,1,59
WEEKDAY,8,15151,0.2,6046,S226,1,60
WEEKDAY,8,15161,0.5,4560,S226,1,61
WEEKDAY,8,15191,0.3,2519,S226,1,62
WEEKDAY,8,15201,0.6,226,S226,1,63
WEEKDAY,8,15221,0.3,1973,S71,1,64
WEEKDAY,8,16201,0.3,394,S71,1,65
WEEKDAY,8,16011,0.5,7493,S71,1,66
WEEKDAY,8,16021,0.3,573,S71,1,67
WEEKDAY,8,16031,0.2,5392,S71,1,68
WEEKDAY,8,16041,0.3,557,S71,1,69
WEEKDAY,8,16051,0.2,251,S203,1,70
WEEKDAY,8,16061,0.2,3296,S203,1,71
WEEKDAY,8,16071,0.3,286,S203,1,72
WEEKDAY,8,16081,0.5,510,S203,1,73
WEEKDAY,8,16009,0.4,2237,S203,2,1
WEEKDAY,8,16089,0.3,1059,S203,2,2
WEEKDAY,8,16079,0.3,785,S203,2,3
WEEKDAY,8,16069,0.3,3778,S203,2,4
WEEKDAY,8,16059,0.2,693,S203,2,5
WEEKDAY,8,16049,0.2,1955,S71,2,6
WEEKDAY,8,16039,0.3,1087,S71,2,7
WEEKDAY,8,16029,0.5,609,S71,2,8
WEEKDAY,8,16019,0.2,5282,S71,2,9
WEEKDAY,8,16209,0.3,415,S71,2,10
WEEKDAY,8,15229,0.2,1690,S71,2,11
WEEKDAY,8,15219,0.4,775,S71,2,12
WEEKDAY,8,15209,0.3,1067,S226,2,13
WEEKDAY,8,15199,0.5,2489,S226,2,14
WEEKDAY,8,15169,0.2,5350,S226,2,15
WEEKDAY,8,15159,0.3,3816,S226,2,16
WEEKDAY,8,15149,0.4,1646,S226,2,17
WEEKDAY,8,14189,0.3,509,S226,2,18
WEEKDAY,8,14179,0.4,978,S226,2,19
WEEKDAY,8,14169,0.5,7147,S226,2,20
WEEKDAY,8,14159,0.4,2703,S226,2,21
WEEKDAY,8,14139,0.5,1782,S226,2,22
WEEKDAY,8,14129,0.3,9563,S60,2,23
WEEKDAY,8,14119,0.7,3809,S60,2,24
WEEKDAY,8,14109,0.4,950,S60,2,25
WEEKDAY,8,14089,0.8,35,S222,2,26
WEEKDAY,8,14069,0.6,566,S222,2,27
WEEKDAY,8,5641,0.4,1902,S222,2,28
WEEKDAY,8,80151,0.7,1423,S119,2,35
WEEKDAY,8,80161,1.6,1313,S119,2,36
